Ort,Datum,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl,Link zum Bericht
Helgoland,04.02.2024,200.0,,https://www.cnv-medien.de/landkreis-cuxhaven/helgoland-ist-und-bleibt-bunt-demonstration-auf-der-hochseeinsel.html
Hilpoltstein,04.02.2024,1000.0,,https://www.nn.de/region/roth/ich-macht-mir-mut-rund-1000-demonstrieren-in-hilpoltstein-gegen-rechtsextremismus-und-die-afd-1.14005967
Hörstel,04.02.2024,1400.0,,https://www.ivz-aktuell.de/articles/321303/hoerstel/gesellschaft-soziales/1400-menschen-setzen-ein-zeichen
Hürth,04.02.2024,1500.0,,https://www.azonline.de/nrw/tausende-am-sonntag-bei-demos-gegen-rechts-2913050?&npg
Immenstadt,04.02.2024,600.0,,https://www.allgaeuer-zeitung.de/allgaeu/immenstadt/600-oberallgaeuer-demonstrieren-in-immenstadt-gegen-rechts_arid-696380
Kirchweyhe,04.02.2024,800.0,,https://www.kreiszeitung.de/lokales/diepholz/weyhe-ort54198/rund-800-teilnehmer-versammeln-sich-bei-anti-afd-demo-in-weyhe-92814076.html
Kitzingen,04.02.2024,2000.0,,https://www.radiogong.com/aktuelles/news/lokales/kitzingen-gegen-hass-und-spaltung
Landau,04.02.2024,3000.0,,"https://www.rheinpfalz.de/lokal/landau_artikel,-rund-3000-menschen-bei-demo-f%C3%BCr-demokratie-auf-dem-rathausplatz-_arid,5608477.html"
Langgöns,04.02.2024,400.0,,"https://www.hessenschau.de/gesellschaft/knapp-25000-demonstrieren-fuer-demokratie-und-gegen-rechtsextremismus---montag-kundgebung-in-frankfurt-v7,proteste-fuer-demokratie-gegen-rechts-100.html"
Legden/Asbeck,04.02.2024,1000.0,,https://www.muensterlandzeitung.de/legden/1000-legdener-demonstrieren-gegen-rechtsextremismus-regen-hielt-demonstranten-nicht-auf-w839162-9001050636/
Leichlingen,04.02.2024,1000.0,,https://www.azonline.de/nrw/tausende-am-sonntag-bei-demos-gegen-rechts-2913050?&npg
Lich,04.02.2024,1100.0,,"https://www.hessenschau.de/gesellschaft/knapp-25000-demonstrieren-fuer-demokratie-und-gegen-rechtsextremismus---montag-kundgebung-in-frankfurt-v7,proteste-fuer-demokratie-gegen-rechts-100.html"
Lübeck,04.02.2024,5000.0,9000.0,"https://www.ndr.de/nachrichten/schleswig-holstein/Kein-Marzipan-fuer-Nazis-Tausende-demonstrieren-in-Luebeck,demo4184.html"
Luckenwalde,04.02.2024,550.0,,https://www.tagesschau.de/inland/regional/brandenburg/rbb-auch-am-sonntag-demos-in-brandenburg-gegen-rechtsextremismus-100.html
Magdeburg,04.02.2024,1350.0,3500.0,https://www.mdr.de/nachrichten/sachsen-anhalt/demo-gegen-rechtsextremismus-weissenfels-magdeburg-100.html
Magstadt,04.02.2024,700.0,,https://www.szbz.de/nachrichten/es-ist-fuenf-vor-zwoelf-700-magstadter-demonstrieren-fuer-die-demokratie
Makranstädt,04.02.2024,200.0,,
Marienberg,04.02.2024,250.0,,https://www.freiepresse.de/erzgebirge/marienberg/demo-gegen-rechts-250-menschen-setzen-in-marienberg-ein-starkes-zeichen-artikel13235029
Markranstädt ,04.02.2024,200.0,,https://www.l-iz.de/der-tag/2024/02/das-wochenende-3-4-februar-2024-tausende-antifaschistischen-demos-kripo-sperrt-karli-tag-x-ermittlungen-video-576037
Meerbusch,04.02.2024,1000.0,,https://rp-online.de/nrw/staedte/meerbusch/demo-meerbusch-stellt-sich-gegen-rechts_aid-106173925
Meiningen,04.02.2024,500.0,,https://www.mdr.de/nachrichten/deutschland/politik/demos-rechtsextremismus-mitteldeutschland-100.html
Münsingen,04.02.2024,1000.0,,
Nagold,04.02.2024,2500.0,,https://www.schwarzwaelder-bote.de/inhalt.nagold-ist-aufgestanden-rund-2500-menschen-stellen-sich-bei-der-demo-gegen-extremismus.17de648a-d1cd-4311-ad5e-706bff68d722.html
Neuruppin,04.02.2024,800.0,,https://www.maz-online.de/lokales/ostprignitz-ruppin/neuruppin/neuruppin-mehr-als-800-menschen-demonstrieren-gegen-afd-und-rechtsextremismus-BD76NEOEJRBDHJYCZQSVKAOGUM.html
Nördlingen,04.02.2024,2700.0,,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk"
Pegau,04.02.2024,180.0,,
Penzberg,04.02.2024,2000.0,,https://www.sueddeutsche.de/muenchen/wolfratshausen/penzberg-ist-bunt-landkreis-weilheim-schongau-demo-gegen-rechtsextremismus-geretsried-karl-lederer-platz-1.6343877
Pfaffenhofen an der Ilm,04.02.2024,1200.0,2000.0,https://www.sueddeutsche.de/muenchen/wolfratshausen/penzberg-ist-bunt-landkreis-weilheim-schongau-demo-gegen-rechtsextremismus-geretsried-karl-lederer-platz-1.6343877
Prenzlau,04.02.2024,500.0,,https://www.nordkurier.de/regional/uckermark/500-teilnehmer-bei-prenzlauer-demo-gegen-rassismus-2246280
Puchheim,04.02.2024,400.0,,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/puchheim-demokratie-rechtsextremismus-protest-demonstartion-kundgebung-1.6343886
Quickborn,04.02.2024,800.0,,https://www.shz.de/lokales/quickborn-norderstedt/artikel/demonstration-in-quickborn-nein-zu-extremismus-46398410
Schifferstadt,04.02.2024,1000.0,,"https://www.rheinpfalz.de/lokal/rhein-pfalz-kreis_artikel,-demonstration-einsatz-f%C3%BCr-demokratie-_arid,5608541.html"
Schkeuditz,04.02.2024,230.0,250.0,https://www.lvz.de/lokales/nordsachsen/schkeuditz/demo-in-schkeuditz-am-4-2-kein-platz-fuer-rechtsextremismus-WEL6WLTGKFFLXCKRI6EAPNMMKY.html
Schwalmtal,04.02.2024,1000.0,,https://rp-online.de/nrw/staedte/viersen/kreis-viersen-mehr-als-1000-menschen-bei-demo-in-schwalmtal_aid-106205911
Schwedeneck,04.02.2024,300.0,,https://www.kn-online.de/lokales/rendsburg-eckernfoerde/300-menschen-demonstrieren-in-schwedeneck-gegen-rechtsradikale-HHZ2H2XC6VHRDKB2MRMPD4HHRA.html
Schwedt,04.02.2024,400.0,,https://www.moz.de/lokales/schwedt/demo-gegen-rechts-schwedt-zeigt-haltung-gegen-rechtsextremismus-_-so-lief-der-protest-72963913.html
Sonneberg,04.02.2024,500.0,,https://www.fraenkischertag.de/lokales/landkreis-coburg/politik/mehr-als-500-menschen-bei-demo-in-sonneberg-stadt-in-thueringen-setzt-ein-zeichen-gegen-rechts-art-323201
Wächtersbach,04.02.2024,1000.0,,https://www.gnz.de/lokales/main-kinzig-kreis/demo-gegen-rechts-in-waechtersbach-1000-menschen-bei-kundgebung-PPKKIZ6FD5BZ7JSOOCF4XCPRUY.html
Walsrode,04.02.2024,1000.0,,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsen-Tausende-gehen-gegen-Rechtsextremismus-auf-die-Strasse,rechtspopulismus106.html"
Wandlitz,04.02.2024,700.0,,https://www.tagesschau.de/inland/regional/brandenburg/rbb-auch-am-sonntag-demos-in-brandenburg-gegen-rechtsextremismus-100.html
Weißenfels,04.02.2024,300.0,500.0,https://www.mdr.de/nachrichten/sachsen-anhalt/demo-gegen-rechtsextremismus-weissenfels-magdeburg-100.html
Wesel,04.02.2024,5000.0,,https://www.nrz.de/region/niederrhein/demo-gegen-rechts-in-wesel-id241577252.html
Westhofen,04.02.2024,500.0,,https://www.wormser-zeitung.de/lokales/kreis-alzey-worms/verbandsgemeinde-wonnegau/westhofen/in-westhofen-demonstrieren-500-menschen-gegen-rechts-3282128
Wunsiedel,04.02.2024,,,
Detmold,05.02.2024,100.0,120.0,https://www.lz.de/lippe/detmold/23774107_Mahnwache-gegen-Rechte-auf-dem-Detmolder-Marktplatz.html
Dortmund-Dorstfeld,05.02.2024,,,
Duisburg,05.02.2024,350.0,,https://www.lokalkompass.de/duisburg/c-politik/kundgebung-und-demonstration-gegen-faschismus-und-afd_a1928761#gallery=null
Eichstätt,05.02.2024,800.0,,https://www.augsburger-allgemeine.de/neuburg/eichstaett-eichstaett-ist-bunt-800-menschen-demonstrieren-gegen-rechts-id69353341.html
Frankfurt am Main,05.02.2024,19000.0,25000.0,https://www.fr.de/frankfurt/demo-gegen-rechts-heute-die-wichtigsten-infos-zu-frankfurt-steht-auf-fuer-demokratie-im-ueberblick-zr-92814685.html
Garbsen,05.02.2024,600.0,,https://www.youtube.com/watch?v=Gv2yboas-gk
Görlitz,05.02.2024,,,
Herne,05.02.2024,,,
Köln,05.02.2024,20.0,,
Königslutter,05.02.2024,1000.0,,https://www.braunschweiger-zeitung.de/helmstedt/article241590306/Koenigslutteraner-werden-laut-fuer-Demokratie-und-gegen-rechts.html
Lauterbach,05.02.2024,1500.0,,https://www.osthessen-zeitung.de/einzelansicht/news/2024/februar/aktuell-nie-wieder-ist-jetzt-lauterbach-demonstriert-gegen-rechts.html
Leichlingen,05.02.2024,500.0,,https://www.aachener-zeitung.de/region-nrw/reul-demonstriert-gegen-rechts-tut-mir-gut/8062073.html
Nehren,05.02.2024,400.0,,"https://www.gea.de/neckar-alb/kreis-tuebingen_artikel,-demo-in-nehren-wenn-geschichte-sich-wiederholen-w%C3%BCrde-_arid,6861629.html"
Pasewalk,05.02.2024,150.0,,https://www.nordkurier.de/regional/pasewalk/150-menschen-demonstrieren-in-pasewalk-fuer-demokratie-und-toleranz-2249764
Peine,05.02.2024,1000.0,,https://www.paz-online.de/lokales/peine-lk/peine/peine-demo-gegen-rechts-des-buendnis-fuer-toleranz-auf-dem-marktplatz-JOWKODDVKJBIJKM4A6GYMIZDJY.html
St. Wendel,05.02.2024,2500.0,,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/demos_gegen_rechts_homburg_saarbruecken_st_wendel_100.html
Twistringen,05.02.2024,190.0,,https://www.kreiszeitung.de/lokales/diepholz/twistringen-ort47316/aufhoeren-ist-keine-option-92818442.html
Waldheim,05.02.2024,250.0,,https://www.saechsische.de/doebeln/lokales/demonstrationen-in-waldheim-250-buerger-stellen-sich-gegen-afd-und-freie-sachsen-5962761-plus.html
Waldheim,05.02.2024,,,
Alzey,06.02.2024,1200.0,,
Berlin-Reinickendorf,06.02.2024,,,
Deggendorf,06.02.2024,600.0,,https://www.idowa.de/regionen/deggendorf/deggendorf/zum-zweiten-mal-demo-gegen-rechts-in-deggendorf-3578301.html
Fränkisch-Crumbach,06.02.2024,,,
Schwerin,06.02.2024,700.0,800.0,https://www.zeit.de/news/2024-02/05/erneute-demo-gegen-rechts-in-schwerin
Ahrensfelde,07.02.2024,,,
Bad Honnef,07.02.2024,1500.0,,https://ga.de/region/siebengebirge/bad-honnef/1500-schueler-bei-bad-honnefer-sternmarsch-gegen-rechts_aid-106635329
Bamberg,07.02.2024,,,
Burladingen,07.02.2024,,,
Celle,07.02.2024,,,
Ostbevern,07.02.2024,1000.0,,https://www.wn.de/muensterland/kreis-warendorf/ostbevern/ostbevern-ist-bunt-und-vielfaeltig-2914704?pid=true&npg
Rahden,07.02.2024,,,
Rheinberg-Ossenberg,07.02.2024,200.0,,https://rp-online.de/nrw/staedte/rheinberg/demo-in-rheinberg-200-menschen-schweigen-in-ossenberg-fuer-frieden-und-toleranz_aid-106617177
Schortens,07.02.2024,1000.0,,https://www.sueddeutsche.de/politik/parteien-schortens-knapp-1000-menschen-demonstrieren-gegen-afd-veranstaltung-dpa.urn-newsml-dpa-com-20090101-240207-99-907828
Schwandorf,07.02.2024,500.0,,https://www.onetz.de/oberpfalz/schwandorf/rund-500-menschen-zeigen-schwandorf-flagge-gegen-hass-hetze-rechtextremismus-id4619369.html
Verl,07.02.2024,2000.0,,https://www.nw.de/lokal/kreis_guetersloh/guetersloh/23760746_Demos-gegen-rechts-im-Kreis-Guetersloh-Grosser-Andrang-in-Verl-2.000-Teilnehmer-dabei-LT.html
Winterberg,07.02.2024,400.0,,https://www.wp.de/staedte/altkreis-brilon/winterberg-setzt-starkes-zeichen-fuer-die-demokratie-id241605468.html
"Winterberg, Hochsauerlandkreis",07.02.2024,450.0,,https://www.sauerlandkurier.de/hochsauerlandkreis/winterberg/winterberg-demo-ist-bunt-aktion-demokratie-vielfalt-geplant-heute-92814680.html
Emden - verschoben,08.02.2024,,,https://www.borkumer-zeitung.de/artikel/1442310/Emden-singt-ist-auf-naechste-Woche-verschoben-worden
Hamburg,08.02.2024,100.0,,"https://www.ndr.de/fernsehen/sendungen/hamburg_journal/Demo-Frauen-gegen-Rechts-in-Hamburg,hamj144038.html"
Hammelburg,08.02.2024,500.0,,https://www.mainpost.de/regional/bad-kissingen/hammelburg-das-war-ein-starkes-zeichen-gegen-rechtsextremismus-art-11383831
Niedernhall,08.02.2024,120.0,,https://www.stimme.de/regional/hohenlohe/nachrichten/afd-neujahrsempfang-niedernhall-demo-protest-rechts-art-4887327
Seelow,08.02.2024,100.0,,https://www.moz.de/lokales/seelow/demo-in-seelow-viele-lichter-auf-dem-markt-_-klares-zeichen-gegen-hass-73001137.html
Altdorf (bei Nürnberg),09.02.2024,200.0,,https://www.nn.de/region/nuernberger-land/altdorf-zeigt-haltung-ein-lichtermeer-gegen-rechts-1.14038821
Babenhausen,09.02.2024,400.0,,https://www.primavera24.de/aktuelles/news/400-menschen-haben-in-babenhausen-gegen-rechts-demonstriert
Büdingen,09.02.2024,600.0,1000.0,"https://www.hessenschau.de/gesellschaft/kundgebung-in-buedingen-protest-gegen-rechtsextremismus-in-einer-rechten-hochburg-v6,demonstration-gegen-rechtsextremismus-buedingen-100.html"
Halver,09.02.2024,600.0,,https://www.come-on.de/volmetal/halver/viele-teilnehmer-bei-demo-in-halver-gegen-rechtsextreme-tendenzen-92825129.html
Hamburg,09.02.2024,2500.0,2800.0,https://www.abendblatt.de/hamburg/altona/article241620158/Familie-rassistisch-bedroht-Demo-heute-am-Bahnhof-Altona.html
Hohenlockstedt,09.02.2024,500.0,,https://www.shz.de/lokales/kellinghusen/artikel/500-teilnehmer-bei-demo-gegen-rechtsextremismus-in-hohenlocksted-46435544
Horst,09.02.2024,300.0,,https://www.shz.de/lokales/elmshorn-barmstedt/galerie/nie-wieder-ist-jetzt-so-war-die-demo-gegen-rechtsextremismus-in-horst-46441705
Langenselbold,09.02.2024,400.0,,https://www.gnz.de/lokales/main-kinzig-kreis/langenselbold/langenselbold-mehr-als-400-menschen-demonstrieren-gegen-rechte-hetze-SQ7G7CUJ2NAWPEHXXAYOD2U64U.html
Laubach,09.02.2024,1000.0,,https://www.giessener-anzeiger.de/lokales/kreis-giessen/auch-laubach-zeigt-klare-kante-92825301.html
Lehrte,09.02.2024,800.0,,https://www.haz.de/lokales/umland/lehrte/lehrte-demonstration-gegen-rechts-mobilisiert-800-menschen-zum-protest-GH2M7HORNRHENI46FNFBVK5NZA.html
Lindau,09.02.2024,600.0,,https://www.schwaebische.de/regional/lindau/lindau/demo-gegen-rechts-lindau-wird-laut-und-die-jugend-noch-mehr-2261823
Markkleeberg,09.02.2024,,,
Sankt Augustin,09.02.2024,3000.0,,https://www.ksta.de/region/rhein-sieg-bonn/sankt-augustin/sankt-augustin-tausende-bei-demo-gegen-rechtsextremismus-736180
Schöningen,09.02.2024,200.0,,https://www.braunschweiger-zeitung.de/helmstedt/article241625676/Trommeln-fuer-eine-starke-Demokratie-in-Schoeningen.html
Bad Oldesloe,10.02.2024,1000.0,,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html"
Bad Wildungen,10.02.2024,700.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Barmstedt,10.02.2024,500.0,,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html"
Berlin-Steglitz,10.02.2024,,,
Bersenbrück,10.02.2024,1000.0,,https://www.noz.de/lokales/bersenbrueck/artikel/demo-zeigt-so-bunt-ist-bersenbrueck-46437948
Bienenbüttel,10.02.2024,,,
Clausthal-Zellerfeld,10.02.2024,400.0,,"https://www.goslarsche.de/lokales/oberharz_artikel,-clausthal-zellerfeld-demonstrieren-gegenrechtsextremismus-_arid,3081908.html"
Creglingen,10.02.2024,500.0,,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demo-gegen-rechtsextremismus-in-erlenbach-und-creglingen-100.html
Dietzenbach,10.02.2024,500.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Dingolfing,10.02.2024,500.0,,https://www.pnp.de/lokales/landkreis-dingolfing-landau/zeichen-gegen-rechts-landrat-spricht-auf-demo-leidenschaftlich-fuer-demokratie-vielfalt-und-respekt-15412457
Einbeck,10.02.2024,1200.0,,https://www.presseportal.de/blaulicht/pm/57929/5711440
Elz,10.02.2024,700.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Ennepetal,10.02.2024,350.0,,https://www.zeit.de/news/2024-02/10/weiter-demos-gegen-rechtsextremismus-und-afd-in-nrw
Eppelheim,10.02.2024,500.0,,"https://www.schwetzinger-zeitung.de/orte/eppelheim_artikel,-eppelheim-demonstration-in-eppelheim-kunterbunt-gegen-braun-_arid,2174920.html"
Erlenbach,10.02.2024,250.0,,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demo-gegen-rechtsextremismus-in-erlenbach-und-creglingen-100.html
Esterwegen,10.02.2024,120.0,,https://www.noz.de/lokales/nordhuemmling/artikel/buerger-demonstrieren-auf-esterweger-dorfplatz-gegen-rechts-46444046
Fritzlar,10.02.2024,500.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Fröndenberg,10.02.2024,1300.0,,https://www.hellwegeranzeiger.de/froendenberg/demokratie-demo-froendenberg-gegen-rechtsextremismus-kundgebung-samstag-livestream-w841948-p-1001005567/
Fürstenfeldbruck,10.02.2024,1500.0,,https://www.merkur.de/lokales/fuerstenfeldbruck/fuerstenfeldbruck-ort65548/fuerstenfeldbruck-sendet-ein-zeichen-gegen-rechtsextremismus-92825955.html
Germering,10.02.2024,1000.0,,https://www.merkur.de/lokales/fuerstenfeldbruck/germering-ort28724/demo-in-germering-klares-bekenntnis-zur-demokratie-92826617.html
Gettorf,10.02.2024,1500.0,,"https://www.ndr.de/nachrichten/schleswig-holstein/Demos-gegen-Rechtsextremismus,demogegenrechts134.html"
Glinde,10.02.2024,300.0,,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html"
Gotha,10.02.2024,1000.0,1100.0,https://www.sueddeutsche.de/politik/demonstrationen-gotha-demo-fuer-weltoffenheit-und-gegen-rechts-in-gotha-dpa.urn-newsml-dpa-com-20090101-240210-99-940190
Halle-Künsebeck,10.02.2024,400.0,,https://www.westfalen-blatt.de/owl/kreis-guetersloh/halle/kuensebeck-demo-demokratie-toleranz-2917699?pid=true
Hameln,10.02.2024,5000.0,,https://www.dewezet.de/lokales/hameln-pyrmont/hameln/liveticker-am-samstag-wird-in-hameln-gegen-rechtsextremismus-demonstriert-WIV3WQS7YZFLPIIL2H3FAGMLEE.html
Hann. Münden,10.02.2024,1000.0,,https://www.hna.de/lokales/hann-muenden/hann-muenden-ort60343/hann-muenden-steht-auf-gegen-rechtsextremismus-und-fuer-demokratie-92825863.html
Heidenheim a.d.Brenz,10.02.2024,2500.0,,https://www.hz.de/lokales/heidenheim/heidenheim-demonstriert-gegen-rechtsextremismus-und-fuer-eine-bunte-gesellschaft
Hemer,10.02.2024,500.0,,https://www.ikz-online.de/staedte/hemer/hemer-was-gegen-rechtes-gedankengut-helfen-kann-id241640474.html
Herford,10.02.2024,700.0,,https://www.nw.de/lokal/kreis_herford/herford/23778440_Neuauflage-Herforder-Demo-gegen-Rechts-mit-rund-700-Teilnehmern-beendet.html
Itzehoe,10.02.2024,4000.0,,https://www.zeit.de/news/2024-02/10/bis-zu-4000-teilnehmer-bei-demo-gegen-rechts-in-itzehoe
Kierspe,10.02.2024,400.0,,https://www.come-on.de/volmetal/kierspe/demo-gegen-rechts-kierspe-400-teilnehmer-bilder-maerkischer-kreis-protest-92825757.html
Münster-Gievenbeck,10.02.2024,400.0,,https://www.antennemuenster.de/artikel/anti-afd-demo-heute-in-gievenbeck-1899233.html
Nidda,10.02.2024,200.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Ostfildern,10.02.2024,,,
Pfarrkirchen,10.02.2024,1000.0,,https://www.pnp.de/lokales/landkreis-rottal-inn/fuer-demokratie-und-frieden-so-verlief-die-demonstration-in-pfarrkirchen-rund-1000-teilnehmer-15413786
Pirmasens,10.02.2024,100.0,,"https://www.rheinpfalz.de/lokal/pirmasens_artikel,-dringender-wunsch-nach-demokratie-und-liebe-in-der-welt-_arid,5611090.html"
Reppenstedt,10.02.2024,500.0,,https://www.landeszeitung.de/lokales/lueneburg-lk/gellersen/demo-in-reppenstedt-mehr-als-500-menschen-treten-fuer-demokratie-und-menschenrechte-ein-IKRKVHG77NDZRDQUJS7VSYY7IY.html
Rostock,10.02.2024,5000.0,,https://www.ostsee-zeitung.de/lokales/rostock/liveticker-aus-rostock-von-der-demo-gegen-rechts-am-samstag-10-februar-6DUA7CVEUVBDNMNSDZQ7VPQDSQ.html
Sinsheim,10.02.2024,1500.0,,"https://www.rnz.de/region/sinsheim-kraichgau_artikel,-Sinsheim-1500-Menschen-gehen-fuer-Demokratie-auf-die-Strasse-plus-Fotogalerie-_arid,1279619.html"
Sulingen,10.02.2024,500.0,,https://www.kreiszeitung.de/lokales/diepholz/sulingen-ort50128/sulingen-sendet-ein-starkes-signal-demo-gegen-rechts-demokratie-92826587.html
Timmendorfer Strand,10.02.2024,350.0,,https://www.zeit.de/news/2024-02/10/bis-zu-4000-teilnehmer-bei-demo-gegen-rechts-in-itzehoe
Treysa,10.02.2024,2000.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Waibstadt,10.02.2024,150.0,,https://www.swr.de/swraktuell/baden-wuerttemberg/mannheim/demo-gegen-hass-und-hetze-sinsheim-100.html
Wasserburg,10.02.2024,500.0,,https://www.wasserburger-stimme.de/blog/2024/02/10/zeichen-fuer-demokratie-und-vielfalt/
Weener,10.02.2024,700.0,,https://rheiderland.de/artikel/50701/rheiderland-kein-platz-fuer-hass-und-hetze
Wenningstedt,10.02.2024,220.0,,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html"
Werne a.d. Lippe,10.02.2024,2000.0,,https://www.ruhrnachrichten.de/werne/live-demo-gegen-rechtsextremismus-werne-kundgebung-marktplatz-w842297-p-2001100144/
Winnenden,10.02.2024,2000.0,,https://www.zvw.de/lokales/winnenden/winnenden-gemeinsam-1-800-menschen-bei-demo-f%C3%BCr-demokratie-und-toleranz_arid-772951
Witzenhausen,10.02.2024,300.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Wolfhagen,10.02.2024,1500.0,,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html"
Bad Bramstedt,11.02.2024,800.0,,https://www.stadtmagazin-sh.de/bad-bramstedt/fotogalerie/rund-800-demonstrieren-in-bad-bramstedt-gegen-rechts
Bad Essen,11.02.2024,1500.0,1800.0,https://www.noz.de/lokales/bad-essen/artikel/bad-essen-mehr-als-1000-teilnehmer-bei-kundgebung-fuer-demokratie-46440979
Bad Lauterberg,11.02.2024,500.0,,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/demonstrationen--500-menschen-protestieren-in-bad-lauterberg-gegen-rechts-34449092.html
Brieselang,11.02.2024,500.0,,https://www.maz-online.de/brandenburg/brieselang-dahme-guben-hunderte-gehen-in-brandenburger-staedten-gegen-rechts-auf-die-strasse-WUMCZ7CA7JANJABWRP4E7IUM4Q.html
Dresden #1302,11.02.2024,5000.0,,https://www.saechsische.de/dresden/lokales/neonazi-aufmarsch-darauf-muessen-sich-die-dresdner-heute-einstellen-5964524.html
Flensburg,11.02.2024,3000.0,,https://www.foerde.news/news/flensburg-setzt-erneut-ein-starkes-zeichen-gegen-rechtsextremismus.html
Guben,11.02.2024,300.0,,https://www.lr-online.de/lausitz/cottbus/demo-in-guben-auf-dem-gubener-dreieck-zeigen-menschen-die-flagge-ihrer-bunten-stadt-73022201.html
Hamburg-Ottensen,11.02.2024,1500.0,2500.0,https://www.tagesschau.de/inland/regional/hamburg/ndr-wieder-hunderte-bei-demo-gegen-rassismus-in-altona-100.html
Lauchhammer,11.02.2024,300.0,,https://www.maz-online.de/brandenburg/brieselang-dahme-guben-hunderte-gehen-in-brandenburger-staedten-gegen-rechts-auf-die-strasse-WUMCZ7CA7JANJABWRP4E7IUM4Q.html
Mellendorf,11.02.2024,500.0,,https://www.haz.de/lokales/umland/wedemark/wedemark-500-menschen-beim-spaziergang-gegen-rechts-in-mellendorf-dabei-SG7HN4OI4RAWJLBLNPM6A7EFJ4.html
München,11.02.2024,75000.0,300000.0,https://www.sueddeutsche.de/muenchen/lichtermeer-muenchen-liveticker-demonstration-gegen-rechtsextremismus-theresienwiese-bmw-siemens-teilnehmerzahl-1.6349863
Plön,11.02.2024,3500.0,,https://www.shz.de/lokales/kreis-ploen/artikel/ploen-rund-3500-bei-demo-gegen-hass-und-fuer-menschenrechte-46443673
Rheinberg,11.02.2024,300.0,,https://rp-online.de/nrw/staedte/rheinberg/rheinberg-kreis-wesel-ueber-300-menschen-bei-demo-gegen-afd-in-orsoy_aid-106767011
Utting,11.02.2024,1100.0,,https://www.augsburger-allgemeine.de/landsberg/demo-in-utting-rund-1100-menschen-setzen-ein-zeichen-gegen-rechtsextremismus-id69418141.html
Zeitz,11.02.2024,300.0,,https://www.mz.de/lokal/zeitz/zeitz-ist-bunt-nicht-braun-mehr-als-300-menschen-kommen-zu-kundgebung-auf-dem-altmarkt-3785543
Germersheim,,250.0,300.0,"https://www.rheinpfalz.de/lokal/kreis-germersheim_artikel,-holocaust-gedenktag-viele-politische-farben-und-eine-demokratische-haltung-_arid,5605464.html"
