Ort,Datum,Breitengrad,Längengrad,Bericht_Link,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl
Kasel,21.01.2024,49.7616107,6.7328736,https://www.swr.de/swraktuell/rheinland-pfalz/demo-kasel-gegen-rechts-fuer-demokratie-100.html,500.0,
Kleve,21.01.2024,51.7854839,6.1313674,https://rp-online.de/nrw/staedte/kleve/kleve-tausende-teilnehmer-bei-demo-gegen-rechts-am-sonntag_aid-105471517,5000.0,10000.0
Köln,21.01.2024,50.938361,6.959974,https://www.ksta.de/koeln/koeln-stellt-sich-quer-so-laeuft-die-grossdemo-auf-der-deutzer-werft-723039,70000.0,
Leipzig,21.01.2024,51.3406321,12.3747329,https://www.mdr.de/nachrichten/sachsen/ticker-demo-afd-rechtsextremimus-leipzig-dresden-100.html,30000.0,60000.0
Mülheim an der Ruhr,21.01.2024,51.4272925,6.8829192,https://www.waz.de/staedte/muelheim/demo-fuer-vielfalt-mehrere-tausend-auf-muelheims-rathausmarkt-id241472442.html,7000.0,
München,21.01.2024,48.1523503,11.5821402,https://www.tagesschau.de/inland/gesellschaft/demonstrationen-gegen-rechts-104.html,100000.0,320000.0
Neubrandenburg,21.01.2024,53.5574458,13.2602781,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Proteste-gegen-Rechtsextremismus-Auch-in-MV-gibt-es-Aktionen-,proteste288.html",800.0,
Neustrelitz,21.01.2024,53.3617163,13.0630004,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Proteste-gegen-Rechtsextremismus-Auch-in-MV-gibt-es-Aktionen-,proteste288.html",220.0,
Offenbach a.M.,21.01.2024,50.0640473,8.742405,https://www.op-online.de/offenbach/geplant-demo-gegen-rechts-in-offenbach-am-sonntag-92786820.html,3000.0,
Perleberg,21.01.2024,53.0762716,11.8627933,https://www.maz-online.de/lokales/prignitz/perleberg/perleberg-kundgebung-gegen-die-afd-und-fuer-demokratie-mit-600-teilnehmern-CQ7IUCLFHVDF3OGJDUJI45HFQA.html,600.0,
Pinneberg,21.01.2024,53.7278939,9.6979598,"https://www.ndr.de/nachrichten/schleswig-holstein/Flensburg-10000-Menschen-demonstrieren-gegen-Rechtsextremismus,demogegenrechts126.html",3500.0,
Pirna,21.01.2024,50.9616923,13.9386643,https://www.saechsische.de/pirna/nach-demo-in-pirna-staatsschutz-ermittelt-gegen-uniformtraeger-polizei-demonstration-afd-5958271-plus.html,1000.0,1000.0
Radeberg,21.01.2024,51.1151413,13.9175257,https://www.saechsische.de/radeberg/lokales/700-menschen-demonstrieren-in-radeberg-fuer-vielfalt-und-demokratie-5956299.html,700.0,
Regensburg,21.01.2024,49.0195333,12.0974869,"https://www.br.de/nachrichten/bayern/grosser-andrang-bei-kundgebung-gegen-neonazis-in-regensburg,U1zm91B",3000.0,13000.0
Rhede,21.01.2024,51.8363135,6.696091,https://www.bbv-net.de/Lokales/Rhede/700-Menschen-demonstrieren-in-Rhede-gegen-Rechts-434147.html,700.0,
Saarbrücken,21.01.2024,49.234362,6.996379,https://www.sr.de/sr/home/nachrichten/panorama/demonstration_gegen_rechtsextremismus_fuer_demokratie_saarbruecken_saarland_100.html,13000.0,
Strausberg,21.01.2024,52.5814009,13.8833952,https://www.moz.de/lokales/strausberg/demo-in-strausberg-2500-menschen-aus-der-region-setzen-zeichen-gegen-rechts-72834819.html,2500.0,
Stuttgart,21.01.2024,48.7784485,9.1800132,https://www.swr.de/swraktuell/baden-wuerttemberg/viele-proteste-gegen-rechts-und-die-afd-in-bw-100.html#stuttg,8000.0,
Templin,21.01.2024,53.1193496,13.5005559,https://www.rbb24.de/politik/beitrag/2024/01/berlin-brandenburg-cottbus-demos-gegen-rechts-sonntag.html,500.0,
Torgau,21.01.2024,51.5581272,13.0046538,https://www.lvz.de/lokales/nordsachsen/torgau/demo-in-torgau-hunderte-gehen-gegen-rechts-auf-die-strasse-HCM3VVP2PZA63MUZYPDF23CQ54.html,250.0,300.0
Unna,21.01.2024,51.5348835,7.689014,https://www.hellwegeranzeiger.de/unna/demo-gegen-afd-unna-volt-marktplatz-w833658-p-1000989446/,500.0,
Vechta,21.01.2024,52.7310691,8.2873162,https://www.om-online.de/om/2500-menschen-protestieren-in-vechta-gegen-rechts-185061,2500.0,
Bayreuth,22.01.2024,49.9427202,11.5763079,https://www.kurier.de/inhalt.welle-erreicht-bayreuth-auf-marktplatz-laeuft-demonstration-gegen-rechts.d82c1dd1-5678-4b70-a28c-e9da76d41a79.html,3000.0,
Burg,22.01.2024,52.27108002,11.85233784,https://www.volksstimme.de/lokal/burg/politische-konfrontation-burg-afd-demo-gegendemonstranten-buendnis-gegen-rechts-rolandplatz-3772381,250.0,
Fallingbostel,22.01.2024,52.848558,9.6497432,https://www.presseportal.de/blaulicht/pm/59460/5697398,1300.0,
Freiberg,22.01.2024,50.9086704,13.3428889,https://www.mdr.de/nachrichten/sachsen/chemnitz/freiberg/demonstration-demokratie-rechtsextremismus-zusammen-100.html,1000.0,
Görlitz,22.01.2024,51.1563185,14.991018,https://www.saechsische.de/goerlitz/demo-goerlitz-5956261-plus.html,2000.0,
Greifswald,22.01.2024,54.095791,13.3815238,https://www.ostsee-zeitung.de/lokales/vorpommern-greifswald/greifswald/gegen-rechts-und-montagsdemo-liveticker-zu-protesten-in-greifswald-4RCXKOWZH5FU3O2RMGHH35V5RQ.html,1500.0,
Hamm,22.01.2024,51.6804093,7.815197,https://www.lippewelle.de/artikel/demo-gegen-rechts-mit-tausenden-in-der-innenstadt-von-hamm-1881981.html,5500.0,
Hattingen,22.01.2024,51.4007175,7.1862486,https://www.radioenneperuhr.de/artikel/demo-in-hattingen-nicht-groesser-als-geplant-1882815.html,200.0,
Kempten,22.01.2024,47.7267063,10.3168835,https://www.allgaeuer-zeitung.de/allgaeu/kempten/demo-gegen-rechts-am-montag-22-1-2024-in-kempten-zeichen-gegen-rechtsextremismus_arid-689957,500.0,
Meißen,22.01.2024,51.1630871,13.4704939,https://www.saechsische.de/meissen/menschen-demonstrieren-in-meissen-gegen-rechts-protest-gegen-afd-geheimtreffen-buntes-meissen-5956629-plus.html,600.0,
Neutraubling,22.01.2024,48.9879681,12.1937046,https://www.mittelbayerische.de/lokales/landkreis-regensburg/afd-kundgebung-in-neutraubling-verlaeuft-friedlich-15273959,250.0,
Paderborn,22.01.2024,51.7189596,8.7648698,https://www.nw.de/lokal/kreis_paderborn/paderborn/23762436_Mehr-als-5.000-Teilnehmer-setzen-in-Paderborn-ein-Zeichen-gegen-rechts.html,5000.0,
Schriesheim,22.01.2024,49.4751705,8.6611149,"https://www.mannheimer-morgen.de/meinung_artikel,-meinung-schriesheim-kann-stolz-sein-auf-seine-buergerschaft-_arid,2168687.html",500.0,
Soest,22.01.2024,51.5725501,8.1061259,https://www.soester-anzeiger.de/lokales/soest/soest-bunt-gesicht-3500-demo-rechts-protest-intoleranz-faschismus-92790258.html,3500.0,
Weiden in der Oberpfalz,22.01.2024,49.6752749,12.1631636,https://www.onetz.de/oberpfalz/weiden-oberpfalz/gemeinsam-gegen-rechtsruck-2500-demonstranten-weidens-altstadt-id4590873.html,2500.0,
Weimar,22.01.2024,50.9810486,11.3296637,https://www.mdr.de/nachrichten/thueringen/demonstration-weimar-protest-polizei-100.html,3000.0,
Zittau,22.01.2024,50.8960964,14.8064807,https://www.radiolausitz.de/beitrag/zwei-demos-in-zittau-811350/,400.0,
Darmstadt,23.01.2024,49.872775,8.651177,https://taz.de/Nach-Enthuellungen-ueber-Deportationsplaene/!5987883/,17000.0,
Eitorf,23.01.2024,50.7710301,7.450353,https://www.ksta.de/region/rhein-sieg-bonn/eitorf-windeck/eitorf-tausende-demonstranten-gegen-buergerdialog-der-afd-erwartet-724477,3000.0,
Freising,23.01.2024,48.4008273,11.7439565,https://www.merkur.de/lokales/freising/freising-ort28692/demo-gegen-rechts-lockt-ueber-3500-buerger-nach-freising-92792161.html,3500.0,
Heilbronn,23.01.2024,49.142291,9.218655,https://www.echo24.de/heilbronn/demo-heilbronn-gemeinsam-gegen-rechts-demokratie-bilder-ausmass-marktplatz-kiliansplatz-polizei-92792244.html,10000.0,16000.0
Rottenburg,23.01.2024,48.47696,8.9336788,https://www.swr.de/swraktuell/baden-wuerttemberg/tuebingen/demo-gegen-rechtsextremismus-rottenburg-eugen-bolz-gedenktag-100.html,3500.0,4000.0
Schwerin,23.01.2024,53.6288297,11.4148038,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Schwerin-fuer-alle-2600-Menschen-bei-Kundgebung,demoschwerin130.html",2600.0,
Chemnitz,24.01.2024,50.8323531,12.918914,https://www.mdr.de/nachrichten/sachsen/chemnitz/chemnitz-stollberg/demokratie-demo-rechtsextremismus-100.html,2100.0,2500.0
Dessau-Roßlau,24.01.2024,51.8465924,12.2312238,https://www.bmuv.de/rede/rede-von-bundesumweltministerin-steffi-lemke-zur-demonstration-bunt-bewegt-am-24-januar-2024-an-der-friedensglocke-in-dessau-rosslau,1000.0,
Gronau (Leine),24.01.2024,52.0834226,9.7821978,https://www.hildesheimer-allgemeine.de/meldung/500-menschen-kommen-zur-mahnwache-gegen-rechts-in-gronau.html,500.0,
Heiligenberg,24.01.2024,47.8208084,9.3118409,"https://www.suedkurier.de/region/bodenseekreis/heiligenberg/afd-windkraftgegnern-blaest-der-wind-der-gegendemonstranten-entgegen;art372476,11873519",100.0,
Konstanz,24.01.2024,47.659216,9.1750718,https://www.swr.de/swraktuell/baden-wuerttemberg/friedrichshafen/demo-gegen-rechts-in-konstanz-am-mittwoch-100.html,14000.0,20000.0
Landshut,24.01.2024,48.536217,12.1516551,https://www.radio-trausnitz.de/grosse-demo-in-landshut-289851/,7000.0,7000.0
Meppen,24.01.2024,52.6959802,7.2980648,https://www.noz.de/lokales/meppen/artikel/tausende-menschen-demonstrieren-in-meppen-gegen-rechts-46327495,4000.0,
Neustadt am Rennsteig,24.01.2024,50.5822181,10.9352169,https://www.n-tv.de/mediathek/videos/politik/Hoecke-Auftritt-zieht-laute-Menge-in-kleines-Ortchen-article24687588.html,100.0,
Norden,24.01.2024,53.5942039,7.2067435,https://www.oz-online.de/artikel/1438227/Mehr-als-2000-Menschen-setzten-in-Norden-Zeichen,2000.0,
Norderney,24.01.2024,53.7123857,7.2340198,"https://www.ndr.de/nachrichten/niedersachsen/oldenburg_ostfriesland/Hunderte-bei-Demo-gegen-Rechtsextremismus-auf-Norderney,aktuelloldenburg14580.html",550.0,
Oberhausen,24.01.2024,51.4696137,6.8514435,https://www.waz.de/staedte/oberhausen/5000-oberhausener-nehmen-an-demo-gegen-rechtsextreme-teil-id241497620.html,5000.0,
Schorndorf,24.01.2024,48.8055169,9.5272665,https://www.tagesschau.de/inland/regional/badenwuerttemberg/swr-rund-3-000-gegendemonstranten-bei-afd-veranstaltung-in-schorndorf-100.html,3000.0,3000.0
Weißenburg,24.01.2024,49.0305748,10.9718974,https://www.nn.de/region/wei%C3%9Fenburg/nie-wieder-ist-jetzt-etwa-1500-menschen-demonstrierten-in-weissenburg-gegen-rechts-1.13989335,1500.0,
Witten,24.01.2024,51.4370171,7.335124,https://www.waz.de/staedte/witten/so-laeuft-die-grosse-demonstration-gegen-die-afd-in-witten-id241497236.html,4000.0,
Eichstätt,25.01.2024,48.88854,11.1839,https://www.donaukurier.de/lokales/landkreis-eichstaett/demo-mit-mehr-als-900-menschen-auf-dem-eichstaetter-marktplatz-gegen-rechts-15296459,900.0,
Hagen,25.01.2024,51.3582945,7.473296,https://www.wp.de/staedte/hagen/protest-gegen-rechts-grossdemo-am-donnerstag-in-hagen-id241495168.html,5000.0,
Hagen am Teutoburger Wald,25.01.2024,52.1963194,7.9580027,https://www.hagen-atw.de/Aktuelles/Hagener-Mahnwache-niewiederistjetzt.html?,1800.0,
Kempten,25.01.2024,47.7267063,10.3168835,https://www.allgaeuer-zeitung.de/allgaeu/kempten/demo-gegen-rechts-in-kempten-heute-25-1-2024_arid-691928,1750.0,
Meiningen,25.01.2024,50.573425,10.4283711,https://www.insuedthueringen.de/inhalt.fluechtlinge-willkommen-anonyme-drohung-vor-der-demo.94903818-c5cf-456d-a17c-9d4ff3f46b66.html,150.0,
Mönchengladbach,25.01.2024,51.1947131,6.4353792,https://rp-online.de/nrw/staedte/moenchengladbach/moenchengladbach-so-verlaeuft-die-demo-gegen-rechtsextremismus_aid-105391815,5000.0,
Mühlhausen,25.01.2024,51.2094255,10.4589044,https://www.mdr.de/nachrichten/thueringen/nord-thueringen/unstrut-hainich/demo-muehlhusen-demokratie-verteidigen-afd-100.html,500.0,
Ochtrup,25.01.2024,52.2102308,7.188806,https://www.muensterschezeitung.de/lokales/staedte/steinfurt/ochtruper-demonstrieren-gegen-die-afd-2907138?npg=,500.0,
Rostock,25.01.2024,54.0886707,12.1400211,https://www.zeit.de/news/2024-01/25/tausende-gehen-in-rostock-gegen-rassismus-auf-die-strasse,6500.0,9500.0
Siegen,25.01.2024,50.8749804,8.0227233,https://www.siegener-zeitung.de/lokales/siegerland/siegen/siegen-tausende-demonstrieren-am-bismarckplatz-unter-dem-motto-nie-wieder-ist-jetzt-gegen-rechts-7KK2ICT545G7XNSB7NDP5PKSNA.html,5000.0,
Stapelburg,25.01.2024,51.9011,10.6635,https://www.tag24.de/thema/demonstration/bei-vergangenen-protesten-fuer-demokratie-21-000-teilnehmer-in-sachsen-anhalt-3080338,250.0,
Weidenau,25.01.2024,50.8952073,8.0284566,https://www.siegener-zeitung.de/lokales/siegerland/siegen/siegen-liveticker-zur-demo-gegen-rechts-am-donnerstag-alle-infos-5Y34XM3RGBAKBATF7GQ4RCWC6U.html,5000.0,
Wiesbaden,25.01.2024,50.0820384,8.2416556,https://www.wiesbadener-kurier.de/lokales/wiesbaden/stadt-wiesbaden/demo-gegen-rechts-in-wiesbaden-viele-teilnehmer-erwartet-3242338,15000.0,
Ahrensfelde,26.01.2024,52.57823,13.57391,,,
Apolda,26.01.2024,51.0228,11.513,https://www.thueringer-allgemeine.de/regionen/weimar-und-weimarer-land/article241513942/Nie-wieder-ist-jetzt-friedliche-Demonstration-auf-dem-Markt-in-Apolda.html,250.0,400.0
Bad Säckingen,26.01.2024,47.5526,7.9495,"https://www.suedkurier.de/region/hochrhein/bad-saeckingen/bad-saeckingen-demonstriert-gegen-hass-und-ausgrenzung-fuer-dialog-und-demokratie;art372588,11876393",700.0,
Bad Salzungen,26.01.2024,50.8092,10.2448,https://www.zeit.de/news/2024-01/27/mehrere-proteste-in-gera-zahlreiche-demonstranten,200.0,
Bad Waldsee,26.01.2024,47.9209556,9.7542772,https://www.schwaebische.de/regional/oberschwaben/bad-waldsee/demonstration-bad-waldsee-bietet-rechtsradikalismus-die-stirn-2226393,1000.0,
Beckum,26.01.2024,51.7549,8.04083,https://www.radiowaf.de/nachrichten/kreis-warendorf/detailansicht/beckum-setzt-heute-ein-zeichen-gegen-rechts.html,1500.0,2000.0
Borna,26.01.2024,51.1241649,12.4999055,https://www.lvz.de/lokales/leipzig-lk/borna/borna-demo-gegen-rechts-und-afd-auf-dem-markt-mit-300-menschen-QTP62V3YMBAKTPLRSLWP3ATAMY.html,300.0,
Bramsche,26.01.2024,52.4109547,7.9749336,https://www.noz.de/lokales/bramsche/artikel/1200-bramscher-bei-demo-gegen-rechts-auf-dem-kirchplatz-46347565,1200.0,
Brühl,26.01.2024,50.8291,6.90155,"https://www.ksta.de/region/rhein-erft/bruehl/bruehl-tausende-teilnehmer-bei-demo-gegen-rechtsextremismus-727201#:~:text=Die%20Polizei%20sprach%20von%20etwa,„Unser%20Land%20bleibt%20bunt!“",2500.0,5000.0
Burgdorf,26.01.2024,52.4438008,10.0078364,https://www.haz.de/lokales/umland/burgdorf/burgdorf-700-menschen-bei-demo-gegen-rechts-auf-dem-spittaplatz-PA3CL6YOVRB4JI2AQLQZ5IBUR4.html,700.0,
Delbrück,26.01.2024,51.7649,8.5595,https://www.westfalen-blatt.de/owl/kreis-paderborn/delbrueck/rechtsextremismus-afd-demonstration-protest-stadthalle-2908317?pid=true,1200.0,1800.0
Dorsten,26.01.2024,51.6604,6.9647,https://www.dorstenerzeitung.de/dorsten/dorstener-demonstrieren-fuer-die-demokratie-kundgebung-auf-dem-marktplatz-im-livestream-w834799-p-4001059439/,5000.0,
Eppingen,26.01.2024,49.1369473,8.90956,https://www.stimme.de/regional/kraichgau/nachrichten/kundgebung-gegen-rechts-eppingen-marktplatz-rathaus-art-4883755,550.0,600.0
Espelkamp,26.01.2024,52.37668,8.62876,https://www.nw.de/lokal/kreis_minden_luebbecke/espelkamp/23766381_Espelkamp-steht-auf-gegen-Rechtsextremismus.html,650.0,
Ettlingen-Oberweier,26.01.2024,48.9137186,8.3816858,https://www.swr.de/swraktuell/baden-wuerttemberg/karlsruhe/protest-gegen-afd-buergerdialog-in-ettlingen-100.html,1000.0,
Frankfurt am Main,26.01.2024,50.11227,8.67669,"https://www.hessenschau.de/gesellschaft/frankfurt-und-marburg-erneut-tausende-bei-demos-gegen-rechtsruck-und-afd-v2,demos-freitag-100.html",2000.0,
Fürth,26.01.2024,49.4772,10.9894,https://www.nn.de/fuerth/6000-menschen-auf-dem-grunen-markt-demo-gegen-rechts-in-furth-die-bilder-vom-freitagabend-1.13993752,6000.0,
Füssen,26.01.2024,47.5676,10.6993,,,
Geisenheim,26.01.2024,49.9863945,7.96852,"https://www.hessenschau.de/gesellschaft/frankfurt-und-marburg-erneut-tausende-bei-demos-gegen-rechtsruck-und-afd-v2,demos-freitag-100.html",2000.0,
Göttingen,26.01.2024,51.5328328,9.9351811,,,
Gräfenberg,26.01.2024,49.64426,11.24971,https://www.fraenkischertag.de/lokales/forchheim-fraenkischeschweiz/politik/so-war-die-demo-fuer-demokratie-und-gegen-die-afd-in-graefenberg-am-26-januar-art-321183,100.0,
Gütersloh,26.01.2024,51.9064,8.3782,https://www.sueddeutsche.de/politik/demonstrationen-guetersloh-tausende-menschen-bei-demos-gegen-rechts-auf-der-strasse-dpa.urn-newsml-dpa-com-20090101-240126-99-766712,3000.0,
Helmstedt,26.01.2024,52.2277,11.0105,https://www.braunschweiger-zeitung.de/helmstedt/article241514408/Demo-gegen-Rechts-Helmstedt-setzt-Zeichen-fuer-Demokratie.html,2000.0,
Herford,26.01.2024,52.1738,8.6261,https://www.westfalen-blatt.de/owl/kreis-herford/herford/3000-teilnehmer-demo-gegen-rechts-herford-rathausplatz-2908329?pid=true,3000.0,
Herne,26.01.2024,51.538,7.22,https://www.sueddeutsche.de/politik/demonstrationen-guetersloh-tausende-menschen-bei-demos-gegen-rechts-auf-der-strasse-dpa.urn-newsml-dpa-com-20090101-240126-99-766712,3000.0,
Hückeswagen,26.01.2024,51.15133,7.34265,https://rp-online.de/nrw/staedte/hueckeswagen/hueckeswagen-demonstriert-gegen-rechtsextremismus_aid-105729053,1015.0,
Ingelheim,26.01.2024,49.9753,8.0547,https://www.allgemeine-zeitung.de/lokales/kreis-mainz-bingen/ingelheim/rund-1000-menschen-demonstrieren-in-ingelheim-gegen-rechts-3252438,1500.0,
Karlstadt,26.01.2024,49.9616823,9.7655121,https://www.radiogong.com/aktuelles/news/lokales/mainfranken-tausende-menschen-bei-anti-rechts-demos,250.0,
Kleindembach,26.01.2024,50.7325,11.59479,https://www.zeit.de/news/2024-01/27/demonstration-gegen-rechtsextremismus-in-weimar-gestartet,180.0,
Königswinter,26.01.2024,50.67396,7.19331,https://www.ksta.de/region/rhein-sieg-bonn/koenigswinter/800-menschen-demonstrieren-in-koenigswinter-fuer-demokratie-727023,800.0,
Lemförde,26.01.2024,52.4647071,8.3738085,https://www.kreiszeitung.de/lokales/diepholz/lemfoerde-ort48657/kundgebung-gegen-rechts-lemfoerde-menschenwuerde-steht-ueber-allem-demonstration-demokratie-vielfalt-toleranz-92799094.html,500.0,
Lüchow (Wendland),26.01.2024,52.968667,11.156763,https://www.ejz.de/lokales/mahnwache-gegen-rechts-hunderte-menschen-luechower-marktplat-id330618.html,200.0,
Marburg,26.01.2024,50.814781,8.76919,"https://www.hessenschau.de/gesellschaft/frankfurt-und-marburg-erneut-tausende-bei-demos-gegen-rechtsruck-und-afd-v2,demos-freitag-100.html",800.0,
Marktoberdorf,26.01.2024,47.77507,10.61709,https://www.merkur.de/bayern/schwaben/kaufbeuren-kreisbote/wochenend-auftakt-gemeinsam-gegen-rechts-demo-gegen-rechts-mehrere-hundert-menschen-in-marktoberdorf-92798730.html,300.0,350.0
Mölln,26.01.2024,53.63711,10.69844,https://www.sueddeutsche.de/politik/demonstrationen-moelln-rund-300-menschen-demonstrieren-gegen-rechtsextremismus-dpa.urn-newsml-dpa-com-20090101-240126-99-765925,300.0,
Mosbach,26.01.2024,49.3521085,9.1460205,"https://www.rnz.de/region/neckartal-odenwald_artikel,-Mosbach-Rund-3000-Menschen-demonstrieren-fuer-Demokratie-und-Menschenrechte-Plus-Video-und-Bildergal-_arid,1270247.html",3000.0,
Neuruppin,26.01.2024,52.92439,12.80929,https://www.maz-online.de/lokales/ostprignitz-ruppin/neuruppin/neuruppin-1000-menschen-demonstrieren-gegen-afd-und-rechtsextremismus-GYIGDK57BJB77KUMB5FWUXCAGQ.html,1000.0,
Neustadt am Rübenberge,26.01.2024,52.4991,9.4743,https://www.haz.de/lokales/umland/neustadt/eindrucke-von-der-demo-gegen-rechts-in-neustadt-MWOZQM36FVCGBJILBTI6ORCWVE.html,1000.0,
Neustadt in Holstein,26.01.2024,54.1029898,10.8186738,https://www.ln-online.de/lokales/ostholstein/neustadt-mahnwache-gegen-rechts-klares-bekenntnis-gegen-hass-hetze-rassismus-3NT6GOJU7RBRBFND5PASGCDCEU.html,1100.0,1500.0
Nordhorn,26.01.2024,52.4359731,7.0707659,https://www.gn-online.de/grafschaft/9000-menschen-setzen-in-nordhorn-ein-zeichen-gegen-rechts-525614.html,9000.0,
Northeim,26.01.2024,51.7643823,9.8583289,https://www.goettinger-tageblatt.de/lokales/northeim-lk/northeim/demos-gegen-rechts-in-suedniedersachsen-tausende-in-northeim-duderstadt-uslar-heiligenstadt-IODB4NB7HBHQ7NE4SCJNEQKHDY.html,800.0,
Oberursel,26.01.2024,50.2006,8.5805,https://www.taunus-nachrichten.de/oberursel/nachrichten/oberursel/epinay-platz-reicht-fuer-demo-id156089.html,1500.0,3500.0
Ettlingen-Oberweier,26.01.2024,48.9137186,8.3816858,https://www.swr.de/swraktuell/baden-wuerttemberg/karlsruhe/protest-gegen-afd-buergerdialog-in-ettlingen-100.html,1000.0,
Olpe,26.01.2024,51.0333,7.8511,https://www.lokalplus.nrw/kreis-olpe/update-1-000-menschen-zeigen-in-olpe-flagge-fuer-demokratie-und-vielfalt-85647,1000.0,
Otterndorf,26.01.2024,53.808132,8.899715,https://www.nordsee-zeitung.de/Cuxland/Cuxhaven-und-Beverstedt-Tausende-bei-Kundgebungen-gegen-Rechtsextremismus-188130.html,300.0,
Parchim,26.01.2024,53.4258455,11.8475244,https://www.svz.de/lokales/parchim/artikel/parchim-rund-300-menschen-demonstrieren-gegen-rechts-46347931,425.0,
Puderbach,26.01.2024,50.59941,7.61187,"https://www.rhein-zeitung.de/region/aus-den-lokalredaktionen/kreis-neuwied_artikel,-nazis-raus-und-schaemt-euch-hunderte-menschen-in-puderbach-protestieren-gegen-afdtreffen-_arid,2618844.html",200.0,
Reutlingen,26.01.2024,48.49186,9.21143,https://www.swr.de/swraktuell/baden-wuerttemberg/tuebingen/erste-demo-gegen-rechtsextremismus-in-reutlingen-100.html,5000.0,
Rodgau,26.01.2024,50.02556,8.88429,"https://www.hessenschau.de/gesellschaft/frankfurt-und-marburg-erneut-tausende-bei-demos-gegen-rechtsruck-und-afd-v2,demos-freitag-100.html",300.0,
Rosenheim,26.01.2024,47.8539273,12.127262,https://www.ovb-online.de/rosenheim/rosenheim-stadt/1500-menschen-ziehen-durch-rosenheim-jeden-freitag-protest-gegen-rechts-92800517.html,1500.0,
Rüsselsheim am Main,26.01.2024,49.991701,8.4138251,https://www.faz.net/aktuell/rhein-main/kundgebung-gegen-rechtsextreme-in-ruesselsheim-19480849.html,1000.0,
Saalfeld,26.01.2024,50.6479,11.361,https://www.otz.de/regionen/saalfeld-rudolstadt/article241513922/1500-Menschen-auf-Demo-gegen-Rechtsextremismus-in-Saalfeld.html,1500.0,
Saarbrücken,26.01.2024,49.234362,6.996379,https://www.sueddeutsche.de/politik/demonstrationen-saarbruecken-tausende-gehen-gegen-rechts-in-saarbruecken-auf-die-strasse-dpa.urn-newsml-dpa-com-20090101-240126-99-767060,7000.0,
Spiekeroog,26.01.2024,53.7666185,7.725559,https://www.lietz-nordsee-internat.de/aktuelles/neuigkeiten/demo-gegen-rechts-spiekeroog-setzte-ein-zeichen/,150.0,
Springe,26.01.2024,52.2099318,9.5581577,https://www.ndz.de/lokales/springe/gegen-rechts-so-lief-die-demo-am-freitagabend-in-springe-4RP7PXPR5VGIROOPNPU2YEAPIE.html,600.0,
Stadthagen,26.01.2024,52.3182465,9.2045283,https://www.sn-online.de/lokales/schaumburg/stadthagen/stadthagen-demo-gegen-rechts-beschwerde-gegen-ratsgymnasium-6432BRAFZBBCZFP2BWMIMEG5NU.html,1500.0,
Uelzen,26.01.2024,52.96495056,10.56063747,,320.0,
Unna,26.01.2024,51.5348835,7.689014,https://www.hellwegeranzeiger.de/unna/unna-demo-rathaus-markt-demokratie-vielfalt-gegen-afd-w836083-1000994063/,4000.0,
Vreden,26.01.2024,52.035862,6.8236481,https://www.radiowmw.de/artikel/4500-bis-5000-bei-borkener-demo-1886758.html,2000.0,
Wülfrath,26.01.2024,51.28195,7.03821,https://www.radioneandertal.de/artikel/in-wuelfrath-demonstrieren-rund-1000-menschen-1886364.html,1000.0,
Wuppertal-Oberbarmen,26.01.2024,51.264018,7.1780374,https://www.wz.de/nrw/wuppertal/rund-70-teilnehmer-demonstrierten-auf-der-b7-in-oberbarmen-gegen-die-afd_aid-105895149,70.0,
